lon	lat	type	loctype	address	north	south	east	west	postal_code	country	administrative_area_level_2	administrative_area_level_1	locality	street	streetNo	point_of_interest	query
-121.6601567	47.4373565	route	geometric_center	deception climbing area trail, north bend, wa 98045, usa	47.4387739802915	47.4360760197085	-121.659059569709	-121.661757530291	98045	united states	king county	washington	north bend	deception climbing area trail	NA	NA	North+Bend+Area,WA
-94.44355	36.650627	locality	approximate	anderson, mo 64831, usa	36.6701979	36.6392431	-94.430263	-94.461954	64831	united states	mcdonald county	missouri	anderson	NA	NA	NA	Anderson,MO
-89.9845476	38.6703266	locality	approximate	collinsville, il, usa	38.723686	38.643679	-89.944948	-90.0731478	NA	united states	madison county	illinois	collinsville	NA	NA	NA	Collinsville,IL
-77.6277679	39.3142682	locality	approximate	brunswick, md, usa	39.336837	39.302267	-77.6024031	-77.65065	NA	united states	frederick county	maryland	brunswick	NA	NA	NA	Brunswick,MD
-99.43324	27.5255818	neighborhood	approximate	woodlands, laredo, tx 78043, usa	27.528399	27.5232029	-99.4319449	-99.436095	78043	united states	webb county	texas	laredo	NA	NA	NA	Woodlands,TX
-74.2940378	41.0381525	locality	approximate	wanaque, nj, usa	41.0729321	41.011397	-74.2505949	-74.3243689	NA	united states	passaic county	new jersey	wanaque	NA	NA	NA	Wanaque,NJ
-93.4227274	44.7132969	locality	approximate	prior lake, mn, usa	44.7611628	44.688373	-93.379526	-93.5120331	NA	united states	scott county	minnesota	prior lake	NA	NA	NA	Prior+Lake,MN
-87.0258594	41.3167058	locality	approximate	kouts, in 46347, usa	41.3256429	41.307359	-87.0168899	-87.037953	46347	united states	porter county	indiana	kouts	NA	NA	NA	Kouts,IN
-93.7121656	41.6266555	locality	approximate	urbandale, ia, usa	41.672784	41.61475	-93.6975409	-93.872227	NA	united states	polk county	iowa	urbandale	NA	NA	NA	Urbandale,IA
-93.6091064	41.6005448	locality	approximate	des moines, ia, usa	41.6540759	41.479264	-93.503215	-93.709817	NA	united states	polk county	iowa	des moines	NA	NA	NA	Des+Moines,IA
-83.4066132	42.6907443	locality	approximate	waterford charter township, mi, usa	42.7059179	42.6121422	-83.3253951	-83.446139	NA	united states	oakland county	michigan	waterford charter township	NA	NA	NA	Waterford+Twp,MI
-98.1633432	26.3017374	locality	approximate	edinburg, tx, usa	26.4508411	26.2472498	-98.1102499	-98.2257939	NA	united states	hidalgo county	texas	edinburg	NA	NA	NA	Edinburg,TX
-100.4370375	31.4637723	locality	approximate	san angelo, tx, usa	31.5266849	31.337597	-100.365258	-100.528817	NA	united states	tom green county	texas	san angelo	NA	NA	NA	San+Angelo,TX
-71.1286194	41.7695425	locality	approximate	somerset, ma, usa	41.7910639	41.6931802	-71.114489	-71.2012608	NA	united states	bristol county	massachusetts	somerset	NA	NA	NA	Somerset,MA
-71.1869963	41.9667703	locality	approximate	norton, ma, usa	42.0130768	41.9084	-71.100886	-71.2590869	NA	united states	bristol county	massachusetts	norton	NA	NA	NA	Norton,MA
-116.3100095	33.6633573	locality	approximate	la quinta, ca, usa	33.7380039	33.583782	-116.225639	-116.3238741	NA	united states	riverside county	california	la quinta	NA	NA	NA	La+Quinta,CA
-121.953293	36.9752283	locality	approximate	capitola, ca, usa	36.984203	36.965247	-121.9300689	-121.973315	NA	united states	santa cruz county	california	capitola	NA	NA	NA	Capitola,CA
54.5546793	24.3333089	sublocality_level_1	approximate	mohammed bin zayed city - abu dhabi - united arab emirates	24.3744432	24.2883372	54.597931	54.5287515	NA	united arab emirates	NA	abu dhabi	abu dhabi	NA	NA	NA	Mohammed+Bin+Zayed+City+,
-70.6722767	42.0417525	locality	approximate	duxbury, ma, usa	42.0973028	42.0031515	-70.6090398	-70.7811009	NA	united states	plymouth county	massachusetts	duxbury	NA	NA	NA	Duxbury,MA
-86.7483318	34.6992579	locality	approximate	madison, al, usa	34.7612829	34.6626119	-86.7060498	-86.8156318	NA	united states	madison county	alabama	madison	NA	NA	NA	Madison,AL
-79.7343791	32.8194131	locality	approximate	isle of palms, sc, usa	32.827247	32.7742202	-79.7180577	-79.8112852	NA	united states	charleston county	south carolina	isle of palms	NA	NA	NA	Isle+of+Palm,SC
-80.2661591	27.1678268	locality	approximate	palm city, fl, usa	27.22541	27.117671	-80.2507569	-80.3318209	NA	united states	martin county	florida	palm city	NA	NA	NA	Palm+City,FL
-83.7349236	39.6581163	locality	approximate	jamestown, oh 45335, usa	39.676742	39.649521	-83.725036	-83.763948	45335	united states	greene county	ohio	jamestown	NA	NA	NA	Jamestown,OH
-90.7245722	39.7089361	locality	approximate	griggsville, il 62340, usa	39.715903	39.7007008	-90.713303	-90.737411	62340	united states	pike county	illinois	griggsville	NA	NA	NA	Griggsville,IL
-90.6717971	40.4592076	locality	approximate	macomb, il 61455, usa	40.5197371	40.43159	-90.6212049	-90.7580129	61455	united states	mcdonough county	illinois	macomb	NA	NA	NA	Macomb,IL
-75.4701443	39.7111989	locality	approximate	carneys point township, nj, usa	39.7524222	39.6593089	-75.3893669	-75.5039074	NA	united states	salem county	new jersey	carneys point township	NA	NA	NA	Carneys+Point,NJ
-90.4348506	40.6642065	locality	approximate	avon, il 61415, usa	40.666635	40.6558239	-90.425164	-90.445014	61415	united states	fulton county	illinois	avon	NA	NA	NA	Avon,IL
-81.3444573	35.7344538	locality	approximate	hickory, nc, usa	35.8072109	35.6553591	-81.23459	-81.403409	NA	united states	catawba county	north carolina	hickory	NA	NA	NA	Hickory,NC
-82.7192671	28.2441768	locality	approximate	new port richey, fl, usa	28.2747761	28.219294	-82.697123	-82.740092	NA	united states	pasco county	florida	new port richey	NA	NA	NA	New+Port+Richey,FL
-114.6141315	34.8480597	locality	approximate	needles, ca, usa	34.902241	34.748491	-114.561831	-114.662302	NA	united states	san bernardino county	california	needles	NA	NA	NA	Needles,CA
-91.2351393	43.8844092	locality	approximate	onalaska, wi, usa	43.9238621	43.8617219	-91.1497359	-91.2494399	NA	united states	la crosse county	wisconsin	onalaska	NA	NA	NA	Onalaska,WI
-114.8345117	35.9782216	locality	approximate	boulder city, nv, usa	36.011749	35.6765999	-114.7696191	-115.102623	NA	united states	clark county	nevada	boulder city	NA	NA	NA	Boulder+City,NV
-94.7880057	36.9545117	locality	approximate	quapaw, ok 74363, usa	36.961649	36.939772	-94.7818861	-94.801985	74363	united states	ottawa county	oklahoma	quapaw	NA	NA	NA	Quapaw,OK
-83.6662854	34.3876013	locality	approximate	lula, ga, usa	34.4237198	34.3650161	-83.6407019	-83.698404	NA	united states	hall county	georgia	lula	NA	NA	NA	Lula,GA
-89.0676125	42.8352835	locality	approximate	edgerton, wi 53534, usa	42.8606559	42.819595	-89.042577	-89.102171	53534	united states	rock county	wisconsin	edgerton	NA	NA	NA	Edgerton,WI
-106.2224636	31.6747915	route	geometric_center	greendale, el paso, tx 79928, usa	31.676766	31.672499	-106.2196631	-106.2245389	79928	united states	el paso county	texas	el paso	greendale	NA	NA	Greendale,AL
-85.0007653	32.4709761	locality	approximate	phenix city, al, usa	32.5418999	32.3642969	-84.96303	-85.094198	NA	united states	russell county	alabama	phenix city	NA	NA	NA	Phenix+City,AL
-79.7919754	36.0726354	locality	approximate	greensboro, nc, usa	36.2153239	35.985195	-79.659866	-80.0068909	NA	united states	guilford county	north carolina	greensboro	NA	NA	NA	Greensboro,NC
-105.0897058	39.9935959	locality	approximate	lafayette, co, usa	40.047173	39.957782	-105.052774	-105.1570779	NA	united states	boulder county	colorado	lafayette	NA	NA	NA	Lafayette,CO
-84.1224036	42.8105672	administrative_area_level_3	approximate	antrim, mi, usa	42.866317	42.776639	-84.0395169	-84.161779	NA	united states	shiawassee county	michigan	NA	NA	NA	NA	Antrim+Township,MI
-101.2922906	48.2329668	locality	approximate	minot, nd, usa	48.283041	48.1916439	-101.1984389	-101.3429519	NA	united states	ward county	north dakota	minot	NA	NA	NA	Minot,ND
-83.1763145	42.3222599	locality	approximate	dearborn, mi, usa	42.3519159	42.277285	-83.1397168	-83.2871019	NA	united states	wayne county	michigan	dearborn	NA	NA	NA	Dearborn,MI
-89.2898397	43.0124984	locality	approximate	mcfarland, wi, usa	43.0406058	42.9998749	-89.2705989	-89.3151199	NA	united states	dane county	wisconsin	mcfarland	NA	NA	NA	McFarland,WI
-71.5522874	42.3459271	locality	approximate	marlborough, ma, usa	42.3806039	42.311182	-71.475335	-71.6259809	NA	united states	middlesex county	massachusetts	marlborough	NA	NA	NA	Marlborough,MA
-73.646795	41.5234268	locality	approximate	holmes, ny 12531, usa	41.5317801	41.5150724	-73.6307876	-73.6628024	12531	united states	dutchess county	new york	holmes	NA	NA	NA	Holmes,NY
-117.7325848	33.9898188	locality	approximate	chino hills, ca, usa	34.0238109	33.8708309	-117.6548851	-117.8028909	NA	united states	san bernardino county	california	chino hills	NA	NA	NA	Chino+Hills,CA
-100.7837392	46.8083268	locality	approximate	bismarck, nd, usa	46.8670479	46.751104	-100.688513	-100.8455962	NA	united states	burleigh county	north dakota	bismarck	NA	NA	NA	Bismarck,ND
-105.0166498	39.613321	locality	approximate	littleton, co, usa	39.629955	39.561924	-104.972789	-105.061999	NA	united states	arapahoe county	colorado	littleton	NA	NA	NA	Littleton+,CO
-111.5468301	33.177294	locality	approximate	san tan valley, az, usa	33.2636663	33.1181079	-111.4929485	-111.6170598	NA	united states	pinal county	arizona	san tan valley	NA	NA	NA	San+Tan+Valley,AZ
-87.7319495	41.7306407	locality	approximate	hometown, il, usa	41.7351331	41.726933	-87.7215509	-87.741152	NA	united states	cook county	illinois	hometown	NA	NA	NA	Hometown,IL
-71.1522765	42.4792618	locality	approximate	woburn, ma, usa	42.5300219	42.4497949	-71.1120968	-71.207035	NA	united states	middlesex county	massachusetts	woburn	NA	NA	NA	Woburn,MA
-91.1564961	30.6485191	locality	approximate	zachary, la, usa	30.7087839	30.611586	-91.089445	-91.234016	NA	united states	east baton rouge parish	louisiana	zachary	NA	NA	NA	Zachary,LA
-76.3452218	37.0298687	locality	approximate	hampton, va, usa	37.1130439	36.9247721	-76.2707076	-76.45117	NA	united states	NA	virginia	hampton	NA	NA	NA	Hampton,VA
-73.8587461	41.0762077	locality	approximate	tarrytown, ny, usa	41.0869579	41.046445	-73.8309938	-73.8709014	NA	united states	westchester county	new york	tarrytown	NA	NA	NA	Tarrytown,NY
-84.109083	33.3459495	locality	approximate	locust grove, ga, usa	33.385356	33.297707	-84.0536229	-84.1504549	NA	united states	henry county	georgia	locust grove	NA	NA	NA	Locust+Grove,GA
-72.4036961	42.3931455	locality	approximate	pelham, ma, usa	42.4201915	42.3366009	-72.3613387	-72.483786	NA	united states	hampshire county	massachusetts	pelham	NA	NA	NA	Pelham,MA
-118.5506158	34.1494848	neighborhood	approximate	tarzana, los angeles, ca, usa	34.1866364	34.126406	-118.5272546	-118.5815469	NA	united states	los angeles county	california	los angeles	NA	NA	NA	Tarzana,CA
-90.9200987	30.2385294	locality	approximate	gonzales, la 70737, usa	30.2546691	30.181371	-90.896361	-90.9540238	70737	united states	ascension parish	louisiana	gonzales	NA	NA	NA	Gonzalas,LA
-95.2621553	29.9988312	locality	approximate	humble, tx, usa	30.0325079	29.9538411	-95.2436929	-95.2876929	NA	united states	harris county	texas	humble	NA	NA	NA	Humble,TX
-71.9097394	42.635545	locality	approximate	ashburnham, ma, usa	42.7135641	42.5948779	-71.8565189	-71.9902299	NA	united states	worcester county	massachusetts	ashburnham	NA	NA	NA	Ashburnham,MA
-117.2730931	33.6850215	locality	approximate	canyon lake, ca, usa	33.7142658	33.670339	-117.2346291	-117.2840189	NA	united states	riverside county	california	canyon lake	NA	NA	NA	Canyon+Lake,CA
-83.4087708	33.8628959	locality	approximate	watkinsville, ga, usa	33.881041	33.8465379	-83.3869479	-83.424819	NA	united states	oconee county	georgia	watkinsville	NA	NA	NA	Watkinsville,GA
-85.7371847	38.2775702	locality	approximate	jeffersonville, in, usa	38.4029244	38.2671719	-85.6338408	-85.757965	NA	united states	clark county	indiana	jeffersonville	NA	NA	NA	Jeffersonville,IN
warning	warning	NA	NA	NA	warning	warning	warning	warning	warning	warning	warning	warning	warning	warning	warning	warning	warning
-91.0501057	31.8204396	neighborhood	approximate	lorman, ms 39096, usa	31.8299201	31.8109581	-91.0340983	-91.0661131	39096	united states	jefferson county	mississippi	NA	NA	NA	NA	Lorman,MS
-115.6849812	54.1424043	locality	approximate	whitecourt, ab, canada	54.1540489	54.11573	-115.599587	-115.7264498	NA	canada	division no. 13	alberta	whitecourt	NA	NA	NA	Whitecourt+,AB
-78.9739156	39.4409277	locality	approximate	keyser, wv, usa	39.4525219	39.4278989	-78.955669	-78.998911	NA	united states	mineral county	west virginia	keyser	NA	NA	NA	Keyser,WV
-84.1965855	33.1167891	locality	approximate	milner, ga, usa	33.134068	33.1014161	-84.1799389	-84.206371	NA	united states	lamar county	georgia	milner	NA	NA	NA	Milner,GA
-74.511172	40.3025907	locality	approximate	cranbury township, nj, usa	40.338721	40.2766079	-74.4760659	-74.567596	NA	united states	middlesex county	new jersey	cranbury township	NA	NA	NA	Cranbury,NJ
-85.3194208	41.2306034	locality	approximate	churubusco, in 46723, usa	41.2409169	41.223727	-85.309506	-85.3365909	46723	united states	whitley county	indiana	churubusco	NA	NA	NA	Churubuaco,IN
-87.7119324	30.5538048	locality	approximate	robertsdale, al, usa	30.570811	30.530996	-87.6754759	-87.7343328	NA	united states	baldwin county	alabama	robertsdale	NA	NA	NA	Robertsdale,AL
-80.7236804	35.1168131	locality	approximate	matthews, nc, usa	35.173344	35.0809749	-80.654169	-80.7634539	NA	united states	mecklenburg county	north carolina	matthews	NA	NA	NA	Matthews,NC
-89.0187222	42.6827885	locality	approximate	janesville, wi, usa	42.75891	42.626582	-88.9388779	-89.08051	NA	united states	rock county	wisconsin	janesville	NA	NA	NA	Janesville,WI
-84.2032767	40.0394982	locality	approximate	troy, oh, usa	40.0760379	40.009563	-84.1735889	-84.268427	NA	united states	miami county	ohio	troy	NA	NA	NA	Troy,OH
-94.8191285	38.8813958	locality	approximate	olathe, ks, usa	38.9528601	38.8054929	-94.7140479	-94.928023	NA	united states	johnson county	kansas	olathe	NA	NA	NA	Olathe,KS
-73.3806748	41.2009294	locality	approximate	weston, ct, usa	41.274031	41.1748219	-73.3237993	-73.4300649	NA	united states	fairfield county	connecticut	weston	NA	NA	NA	Weston,CT
-84.8673956	39.0687387	locality	approximate	petersburg, ky, usa	39.085282	39.027043	-84.8151769	-84.897336	NA	united states	boone county	kentucky	petersburg	NA	NA	NA	Petersburg,KY
-95.0586322	46.9221813	locality	approximate	park rapids, mn 56470, usa	46.9456057	46.8799599	-95.025297	-95.100582	56470	united states	hubbard county	minnesota	park rapids	NA	NA	NA	Park+Rapids,MN
-118.4694832	33.9850469	neighborhood	approximate	venice, los angeles, ca, usa	34.0101101	33.964921	-118.4401573	-118.483273	NA	united states	los angeles county	california	los angeles	NA	NA	NA	Venice,CA
77.5945627	12.9715987	locality	approximate	bengaluru, karnataka, india	13.173706	12.7342888	77.8826809	77.3791981	NA	india	bangalore urban	karnataka	bengaluru	NA	NA	NA	Bangalore+,
-87.6355995	41.506146	locality	approximate	chicago heights, il, usa	41.5433341	41.4812341	-87.5967419	-87.674545	NA	united states	cook county	illinois	chicago heights	NA	NA	NA	Chicago+Heights,IL
-88.0809036	41.9575285	locality	approximate	bloomingdale, il, usa	41.9692389	41.9308799	-88.0492198	-88.1408121	NA	united states	dupage county	illinois	bloomingdale	NA	NA	NA	Bloomingdale,IL
-107.3247762	39.5505376	locality	approximate	glenwood springs, co 81601, usa	39.5695679	39.4945	-107.305158	-107.3698591	81601	united states	garfield county	colorado	glenwood springs	NA	NA	NA	Glenwood+Springs,CO
-91.6663523	44.0553908	locality	approximate	winona, mn, usa	44.1291589	43.977526	-91.599655	-91.720462	NA	united states	winona county	minnesota	winona	NA	NA	NA	Winona,MN
-92.387655	35.2339712	locality	approximate	greenbrier, ar 72058, usa	35.2536991	35.20625	-92.3586239	-92.4093539	72058	united states	faulkner county	arkansas	greenbrier	NA	NA	NA	Greenbrier,AR
-97.4016697	30.8782423	locality	approximate	holland, tx 76534, usa	30.897172	30.871676	-97.38958	-97.41704	76534	united states	bell county	texas	holland	NA	NA	NA	Holland,TX
-95.6010668	33.1384479	locality	approximate	sulphur springs, tx 75482, usa	33.190797	33.092034	-95.5554189	-95.6646509	75482	united states	hopkins county	texas	sulphur springs	NA	NA	NA	Sulphur+Springs,TX
-71.4703509	43.5278546	locality	approximate	laconia, nh, usa	43.6277455	43.5016059	-71.4295482	-71.534721	NA	united states	belknap county	new hampshire	laconia	NA	NA	NA	Laconia,NH
-97.9413941	29.8832749	locality	approximate	san marcos, tx, usa	29.9605819	29.777154	-97.8419149	-98.012087	NA	united states	hays county	texas	san marcos	NA	NA	NA	San+Marcos,TX
-73.0931641	41.3164856	locality	approximate	shelton, ct, usa	41.376696	41.254596	-73.065051	-73.2049109	NA	united states	fairfield county	connecticut	shelton	NA	NA	NA	Shelton,CT
-89.3639378	30.3946392	locality	approximate	diamondhead, ms, usa	30.420511	30.348914	-89.340947	-89.4061568	NA	united states	hancock county	mississippi	diamondhead	NA	NA	NA	Diamondhead,MS
-71.6418744	41.3832162	locality	approximate	charlestown, ri, usa	41.4612459	41.3307148	-71.5952319	-71.7310239	NA	united states	washington county	rhode island	charlestown	NA	NA	NA	Charlestown,RI
-112.7168305	32.9478236	locality	approximate	gila bend, az, usa	33.027057	32.9254779	-112.6461241	-112.873693	NA	united states	maricopa county	arizona	gila bend	NA	NA	NA	Gila+Bend,AZ
-86.37416	39.6128243	locality	approximate	mooresville, in, usa	39.6310431	39.5596779	-86.3356061	-86.398687	NA	united states	morgan county	indiana	mooresville	NA	NA	NA	Mooresville,IN
-83.4643551	32.232644	administrative_area_level_2	approximate	pulaski county, ga, usa	32.402358	32.1028431	-83.291106	-83.615846	NA	united states	pulaski county	georgia	NA	NA	NA	NA	Pulaski+County,GA
-83.4721177	32.2837731	locality	approximate	hawkinsville, ga 31036, usa	32.3381259	32.255949	-83.4522438	-83.5228809	31036	united states	pulaski county	georgia	hawkinsville	NA	NA	NA	Hawkinsville,GA
-82.0373039	28.9274834	locality	approximate	oxford, fl 34484, usa	28.9335552	28.9231354	-82.0329309	-82.0454288	34484	united states	sumter county	florida	oxford	NA	NA	NA	Oxford,FL
-120.9966033	37.7974273	locality	approximate	escalon, ca 95320, usa	37.8069239	37.773072	-120.9782891	-121.0152641	95320	united states	san joaquin county	california	escalon	NA	NA	NA	Escalon,CA
-89.169809	40.3144833	locality	approximate	mclean, il 61754, usa	40.3199659	40.30925	-89.159801	-89.1790099	61754	united states	mclean county	illinois	mclean	NA	NA	NA	McLean,IL
-75.2916118	45.5483729	neighborhood	approximate	rockland, clarence-rockland, on, canada	45.5665839	45.5253395	-75.2564133	-75.3224911	NA	canada	prescott and russell united counties	ontario	clarence-rockland	NA	NA	NA	Rockland+,ON
-83.9843953	34.5261465	locality	approximate	dahlonega, ga, usa	34.5680559	34.487626	-83.9505821	-84.0152168	NA	united states	lumpkin county	georgia	dahlonega	NA	NA	NA	Dahlonega,GA
-73.8183804	43.3365373	administrative_area_level_3	approximate	lake luzerne, ny, usa	43.4081399	43.2236865	-73.7409857	-73.8827617	NA	united states	warren county	new york	NA	NA	NA	NA	Lake+Luzerne,NY
-104.8319195	39.7294319	locality	approximate	aurora, co, usa	39.826671	39.550999	-104.4889061	-104.884761	NA	united states	arapahoe county	colorado	aurora	NA	NA	NA	Aurora,CO
-80.1789351	26.2517482	locality	approximate	coconut creek, fl, usa	26.327858	26.214281	-80.1665681	-80.2029358	NA	united states	broward county	florida	coconut creek	NA	NA	NA	Coconut+Creek,FL
-115.530267	32.9786566	locality	approximate	brawley, ca 92227, usa	33.003461	32.950975	-115.500292	-115.570962	92227	united states	imperial county	california	brawley	NA	NA	NA	Brawley,CA
-155.1291667	19.8997222	locality	approximate	hakalau, hi 96728, usa	19.9102136	19.8892301	-155.1131593	-155.1451741	96728	united states	hawaii county	hawaii	hakalau	NA	NA	NA	Hakalau,HI
-71.1166556	43.6853516	locality	approximate	ossipee, nh, usa	43.832837	43.636175	-71.0130888	-71.280052	NA	united states	carroll county	new hampshire	ossipee	NA	NA	NA	Ossipee,NH
-70.8125232	44.2503507	locality	approximate	stoneham, me, usa	44.312894	44.2063429	-70.7869218	-70.984829	NA	united states	oxford county	maine	stoneham	NA	NA	NA	Stoneham,ME
-85.3860654	33.7345495	locality	approximate	muscadine, al 36269, usa	33.7438282	33.7252698	-85.370058	-85.4020728	36269	united states	cleburne county	alabama	muscadine	NA	NA	NA	Muscadine,AL
-71.2221024	43.6963	locality	approximate	tuftonboro, nh, usa	43.770575	43.5945021	-71.186196	-71.3388923	NA	united states	carroll county	new hampshire	tuftonboro	NA	NA	NA	Tuftonboro,NH
-82.2195344	27.9941885	locality	approximate	dover, fl 33527, usa	28.0068749	27.981619	-82.2033	-82.2362299	33527	united states	hillsborough county	florida	dover	NA	NA	NA	Dover,FL
-71.2197925	43.8789621	sublocality_level_1	approximate	chocorua, tamworth, nh 03817, usa	43.8870043	43.8709188	-71.2037851	-71.2357999	03817	united states	carroll county	new hampshire	tamworth	NA	NA	NA	Chocorua,NH
-73.9490258	41.0064864	locality	approximate	northvale, nj, usa	41.022542	40.995294	-73.9383808	-73.9652528	NA	united states	bergen county	new jersey	northvale	NA	NA	NA	Nortvale,NJ
-104.9811468	39.8961821	locality	approximate	northglenn, co, usa	39.92152	39.8678121	-104.944577	-105.015843	NA	united states	adams county	colorado	northglenn	NA	NA	NA	Northglenn,CO
-96.8899636	32.9756415	locality	approximate	carrollton, tx, usa	33.0547039	32.918028	-96.8384611	-96.9601349	NA	united states	dallas county	texas	carrollton	NA	NA	NA	Carrollton,TX
-87.3328139	41.4828144	locality	approximate	merrillville, in, usa	41.5225359	41.4344849	-87.219537	-87.3939368	NA	united states	lake county	indiana	merrillville	NA	NA	NA	Merriville,IN
-96.6388833	32.912624	locality	approximate	garland, tx, usa	32.9854148	32.8302751	-96.5055189	-96.7059039	NA	united states	dallas county	texas	garland	NA	NA	NA	Garland,TX
-117.3794834	33.1958696	locality	approximate	oceanside, ca, usa	33.299233	33.1527181	-117.2365761	-117.3985069	NA	united states	san diego county	california	oceanside	NA	NA	NA	Oceanside,CA
-89.3300461	30.3088076	locality	approximate	bay saint louis, ms, usa	30.3435326	30.2937711	-89.3222033	-89.3683461	NA	united states	hancock county	mississippi	bay saint louis	NA	NA	NA	Bay+Saint+Louis,MS
-79.9000499	40.3922914	locality	approximate	munhall, pa, usa	40.4159689	40.3749691	-79.883771	-79.917672	NA	united states	allegheny county	pennsylvania	munhall	NA	NA	NA	Munhall,PA
-81.7075355	25.9397412	locality	approximate	marco island, fl, usa	25.9744292	25.8952671	-81.6482241	-81.7503124	NA	united states	collier county	florida	marco island	NA	NA	NA	Marco+Island,FL
-95.4882896	32.6631884	locality	approximate	mineola, tx 75773, usa	32.6908419	32.607687	-95.4394041	-95.517366	75773	united states	wood county	texas	mineola	NA	NA	NA	Mineola,TX
-82.3959511	35.5140058	locality	approximate	fairview, nc 28730, usa	35.5434269	35.5013639	-82.3630891	-82.436898	28730	united states	buncombe county	north carolina	fairview	NA	NA	NA	Fairview,NC
-105.7424855	32.9573133	locality	approximate	cloudcroft, nm 88317, usa	32.9642111	32.9445569	-105.702767	-105.7500361	88317	united states	otero county	new mexico	cloudcroft	NA	NA	NA	Cloudcroft,NM
-105.7741541	33.1575854	locality	approximate	mescalero, nm, usa	33.1929541	33.1075481	-105.7360179	-105.8273168	NA	united states	otero county	new mexico	mescalero	NA	NA	NA	Mescalero,NM
-96.56388	32.9029017	locality	approximate	rowlett, tx, usa	32.975361	32.8698006	-96.5017869	-96.5931349	NA	united states	dallas county	texas	rowlett	NA	NA	NA	Rowlett,TX
-76.4343173	38.1872404	locality	approximate	saint marys city, md, usa	38.193382	38.178576	-76.4188428	-76.4375781	NA	united states	st. mary's county	maryland	saint marys city	NA	NA	NA	Saint+Mary's+City,MD
-110.7709348	32.6109054	locality	approximate	oracle, az 85623, usa	32.6469121	32.5882469	-110.7408251	-110.829925	85623	united states	pinal county	arizona	oracle	NA	NA	NA	Oracle,AZ
-74.9060053	38.9351125	locality	approximate	cape may, nj 08204, usa	38.9501248	38.928588	-74.8716054	-74.9388011	08204	united states	cape may county	new jersey	cape may	NA	NA	NA	Cape+May,NJ
-82.6004369	38.4048042	locality	approximate	catlettsburg, ky, usa	38.4423601	38.3972559	-82.594787	-82.6126649	NA	united states	boyd county	kentucky	catlettsburg	NA	NA	NA	Catlettsburg+,KY
-74.4229266	39.3642834	locality	approximate	atlantic city, nj, usa	39.4169631	39.3430341	-74.4076063	-74.4990897	NA	united states	atlantic county	new jersey	atlantic city	NA	NA	NA	Atlantic+City,NJ
-159.3379818	22.0881391	locality	approximate	kapaa, hi 96746, usa	22.1123609	22.0618269	-159.3074841	-159.4019899	96746	united states	kauai county	hawaii	kapaa	NA	NA	NA	Kapahi,HI
-82.5514869	35.5950581	locality	approximate	asheville, nc, usa	35.656299	35.421565	-82.4599379	-82.670873	NA	united states	buncombe county	north carolina	asheville	NA	NA	NA	Asheville,NC
-99.1653425	32.1262493	locality	approximate	cross plains, tx 76443, usa	32.1389579	32.1180369	-99.15688	-99.174012	76443	united states	callahan county	texas	cross plains	NA	NA	NA	Cross+Plains,TX
-81.986187	35.699889	route	geometric_center	old morganton road, marion, nc 28752, usa	35.7021084802915	35.6994105197085	-81.9833096	-81.989542	28752	united states	mcdowell county	north carolina	marion	old morganton road	NA	NA	Marion-Morganton,NC
-71.8022955	42.5834228	locality	approximate	fitchburg, ma, usa	42.637788	42.543889	-71.7479799	-71.863036	NA	united states	worcester county	massachusetts	fitchburg	NA	NA	NA	Fitchburg,MA
-74.8909988	39.934002	locality	approximate	mount laurel, nj, usa	40.0007449	39.91428	-74.8485501	-74.983717	NA	united states	burlington county	new jersey	mount laurel	NA	NA	NA	Mount+Laurel,NJ
-111.9666355	43.4696366	locality	approximate	ammon, id, usa	43.5113549	43.443166	-111.896943	-111.9842339	NA	united states	bonneville county	idaho	ammon	NA	NA	NA	Ammon,ID
-82.2609685	36.4742705	locality	approximate	bluff city, tn, usa	36.4771841	36.4257899	-82.2538619	-82.317604	NA	united states	sullivan county	tennessee	bluff city	NA	NA	NA	Bluff+City,TN
-77.1807842	38.2664512	locality	approximate	king george, va 22485, usa	38.3175821	38.2529211	-77.148511	-77.2322059	22485	united states	king george county	virginia	king george	NA	NA	NA	King+George,VA
-75.6054882	39.9606643	locality	approximate	west chester, pa, usa	39.9740101	39.94636	-75.588142	-75.62312	NA	united states	chester county	pennsylvania	west chester	NA	NA	NA	West+Chester,PA
-77.0368707	38.9071923	locality	approximate	washington, dc, usa	38.995548	38.8031495	-76.909393	-77.11974	NA	united states	NA	district of columbia	washington	NA	NA	NA	Rehoboth+Beach,DC
-89.7678746	39.5008866	locality	approximate	virden, il, usa	39.526831	39.490113	-89.7576979	-89.7871491	NA	united states	macoupin county	illinois	virden	NA	NA	NA	Virden,IL
-81.9293007	38.4500905	locality	approximate	teays valley, wv, usa	38.4584199	38.4331958	-81.843296	-81.996455	NA	united states	putnam county	west virginia	teays valley	NA	NA	NA	Teays+Valley,WV
-97.336111	37.688889	locality	approximate	wichita, ks, usa	37.8401999	37.557822	-97.153025	-97.534892	NA	united states	sedgwick county	kansas	wichita	NA	NA	NA	Wichita,KS
-75.5397878	39.7390721	locality	approximate	wilmington, de, usa	39.77301	39.686794	-75.4705029	-75.588466	NA	united states	new castle county	delaware	wilmington	NA	NA	NA	Wilmington,DE
-68.6935362	44.8265844	locality	approximate	eddington, me, usa	44.8648592	44.741019	-68.554681	-68.6994466	NA	united states	penobscot county	maine	eddington	NA	NA	NA	Eddington,ME
