"long","lat","locale"
"-81.66135","39.261027",1
"-86.235244","39.263921",1
"-76.99248","39.26427",2
"-76.74241","39.26461",4
"-77.496646","39.265086",1
"-76.49647","39.2666",8
"-74.64488","39.26678",3
"-123.20612","39.26739",6
"-76.399171","39.267426",2
"-120.913138","39.268937",1
"-74.743497","39.271226",5
"-77.845416","39.272626",1
"-75.095025","39.273214",1
"-81.5729","39.27396",1
"-88.124598","39.274017",2
"-105.686535","39.27593",4
"-75.165509","39.277033",1
"-81.001944","39.279104",1
"-80.353408","39.279655",1
"-94.982216","39.279656",15
"-82.47532","39.280013",2
"-122.431045","39.28207",2
"-82.397708","39.283031",1
"-110.961933","39.283156",2
"-106.0628","39.28388",1
"-77.215203","39.285477",7
"-81.55477","39.286315",19
"-80.341883","39.287434",12
"-84.352955","39.288494",1
"-89.866054","39.288546",3
"-77.85972","39.28899",3
"-84.504111","39.290335",1
"-93.812219","39.290513",1
"-76.703702","39.292448",1
"-103.06716","39.29305",1
"-83.98882","39.29312",6
"-87.954456","39.293482",1
"-92.374105","39.295025",1
"-80.774491","39.296522",1
"-96.829815","39.296987",1
"-78.43612","39.29816",1
"-96.341383","39.298416",2
"-94.436314","39.298945",9
"-76.722079","39.299351",5
"-120.887965","39.299606",8
"-85.491781","39.299802",6
"-75.60465","39.29983",5
"-85.22218","39.30005",5
"-90.40706","39.30227",1
"-102.26936","39.30611",2
"-75.812769","39.308228",1
"-76.08165","39.308842",1
"-80.282306","39.309303",3
"-76.696899","39.309595",1
"-102.74229","39.311151",1
"-105.067554","39.311334",3
"-121.417742","39.311835",3
"-84.64828","39.31235",1
"-74.980668","39.313114",1
"-86.756423","39.313258",4
"-75.96152","39.313679",2
"-83.796942","39.313796",2
"-114.840433","39.314155",5
"-77.789387","39.314617",2
"-77.877223","39.315914",1
"-84.243763","39.316973",7
"-74.522897","39.317131",3
"-74.5946","39.31762",3
"-77.624701","39.317945",2
"-88.45283","39.31948",1
"-123.734377","39.319949",2
"-74.971702","39.320285",1
"-95.26692","39.32222",1
"-120.37993","39.32324",1
"-81.538034","39.324924",2
"-84.55239","39.325714",5
"-87.850086","39.325782",2
"-120.236268","39.327889",1
"-77.0142","39.328104",6
"-76.692749","39.332607",2
"-76.43161","39.33428",2
"-76.390238","39.335386",2
"-84.40536","39.336058",23
"-80.015686","39.336266",5
"-75.774656","39.336778",1
"-82.991332","39.337384",24
"-78.91808","39.3376",2
"-83.026049","39.337707",2
"-77.071952","39.337804",1
"-76.538877","39.338428",1
"-82.013803","39.339279",9
"-77.310622","39.339477",1
"-74.57516","39.33984",2
"-93.984387","39.341906",2
"-81.671847","39.341954",1
"-84.106916","39.342034",6
"-95.46025","39.34333",1
"-78.758487","39.34487",4
"-99.971939","39.348243",1
"-83.702933","39.349254",2
"-97.164849","39.349452",1
"-77.878957","39.349586",3
"-83.38602","39.349996",1
"-85.619817","39.350292",1
"-120.79118","39.352343",1
"-77.567142","39.353688",3
"-85.96666","39.35422",2
"-121.724685","39.355492",2
"-90.244338","39.355962",5
"-84.207204","39.356027",1
"-121.27913","39.35628",1
"-84.247288","39.357963",1
"-101.798885","39.358123",5
"-104.608247","39.358156",1
"-81.308172","39.358408",1
"-84.30994","39.36006",10
"-104.59692","39.36027",2
"-123.106751","39.360935",3
"-97.83825","39.36117",1
"-74.693666","39.36135",1
"-85.957089","39.361769",1
"-86.08471","39.36227",1
"-78.033065","39.362373",2
"-94.780639","39.364716",3
"-81.455899","39.367796",2
"-74.411577","39.368795",2
"-107.03282","39.36887",1
"-121.10384","39.36934",1
"-121.687918","39.369624",2
"-84.205263","39.370228",1
"-75.04282","39.370401",7
"-119.374057","39.373804",1
"-94.363191","39.374073",5
"-88.244487","39.374287",1
"-94.564336","39.374599",1
"-74.47876","39.375851",2
"-75.1617","39.3762",2
"-80.354173","39.377263",1
"-74.451082","39.377297",19
"-121.188917","39.377751",1
"-94.068581","39.380157",1
"-77.26943","39.3826",1
"-87.01168","39.3831",1
"-89.85006","39.383843",1
"-78.102777","39.384529",3
"-76.727036","39.385156",2
"-119.876909","39.385441",1
"-98.795417","39.385738",1
"-85.238529","39.386175",1
"-94.473232","39.38706",6
"-83.182591","39.387165",1
"-74.515196","39.387525",6
"-110.876886","39.388873",2
"-76.411976","39.389457",2
"-95.627645","39.390236",1
"-84.705332","39.391151",1
"-87.69364","39.39143",2
"-81.20511","39.39174",2
"-76.523576","39.394274",2
"-86.5625","39.39505",5
"-80.30009","39.39564",3
"-107.089239","39.39787",2
"-123.81667","39.4",7
"-100.973696","39.40152",8
"-107.21116","39.40221",2
"-110.810027","39.403255",2
"-114.7791","39.403429",2
"-76.950257","39.403715",4
"-76.450084","39.404757",2
"-105.47333","39.40554",7
"-93.425127","39.405818",6
"-74.714165","39.406152",1
"-123.818677","39.406602",3
"-121.753522","39.40672",1
"-76.60379","39.407156",12
"-77.214087","39.407252",2
"-121.426253","39.407969",1
"-105.323237","39.408408",1
"-74.36459","39.41012",5
"-94.90163","39.41111",3
"-123.355133","39.411274",2
"-77.175345","39.412615",2
"-76.530044","39.413106",10
"-81.351051","39.413446",8
"-85.00028","39.416398",2
"-80.123641","39.416682",1
"-82.592291","39.417379",1
"-86.280197","39.418416",1
"-76.610804","39.418666",1
"-105.649921","39.423128",1
"-82.862234","39.424824",1
"-84.472925","39.425137",24
"-92.428348","39.425513",3
"-77.804345","39.427824",1
"-74.49571","39.42845",1
"-76.787696","39.429055",15
"-77.80416","39.4301",2
"-108.023924","39.430535",1
"-117.162771","39.430542",1
"-75.646408","39.430666",3
"-87.410094","39.433602",44
"-76.619692","39.437051",1
"-84.206282","39.43859",2
"-77.771667","39.438718",2
"-76.592139","39.438964",1
"-119.391468","39.439405",2
"-76.630096","39.439641",1
"-91.088401","39.440073",1
"-84.575746","39.440956",1
"-98.119189","39.441631",2
"-77.33294","39.443551",31
"-77.54471","39.44371",3
"-83.824424","39.444985",9
"-76.421783","39.445257",1
"-104.852987","39.445502",29
"-83.35301","39.446294",1
"-84.374549","39.448492",4
"-76.351881","39.449157",4
"-108.05285","39.45192",1
"-78.892554","39.452686",3
"-94.34217","39.45278",1
"-94.74163","39.45278",2
"-76.969601","39.45672",10
"-77.972754","39.456903",22
"-89.40398","39.45783",1
"-88.805788","39.458013",4
"-84.079543","39.458117",1
"-89.217453","39.458365",2
"-77.693341","39.458488",1
"-82.23182","39.45868",7
"-82.237828","39.46051",1
"-90.627114","39.460514",1
"-82.666506","39.462546",2
"-81.106962","39.46548",1
"-82.747853","39.46557",2
"-91.332846","39.466564",1
"-76.269536","39.46897",1
"-75.849327","39.469098",1
"-86.068718","39.469172",10
"-92.504087","39.470411",1
"-94.56468","39.47111",1
"-74.71588","39.47204",5
"-76.277279","39.472579",5
"-105.284448","39.473542",2
"-76.238835","39.47366",3
"-82.063319","39.475277",2
"-86.466792","39.477625",5
"-80.271988","39.478198",1
"-84.551196","39.478956",1
"-118.296879","39.479393",10
"-76.655257","39.480493",3
"-90.486765","39.480683",3
"-84.45772","39.48089",7
"-95.765586","39.481012",3
"-76.471736","39.481685",1
"-74.452637","39.482",2
"-88.37283","39.48309",5
"-87.267247","39.484861",1
"-75.677535","39.485721",6
"-76.796347","39.487615",4
"-83.63687","39.48867",3
"-119.196644","39.489212",5
"-104.760303","39.493061",1
"-91.787107","39.493096",3
"-80.221282","39.494115",10
"-80.907644","39.494178",2
"-75.008665","39.495524",7
"-76.486624","39.496406",1
"-85.465513","39.498512",1
"-76.910108","39.499102",1
"-88.160348","39.499622",3
"-76.231177","39.499909",8
"-117.08333","39.5",3
"-89.76787","39.50089",2
"-74.833469","39.50208",1
"-121.521363","39.502243",1
"-105.358162","39.504591",1
"-87.403088","39.505389",1
"-80.252582","39.506654",1
"-105.26812","39.507024",5
"-81.082055","39.508131",1
"-91.53793","39.508451",1
"-119.805184","39.50978",1
"-79.79839","39.51064",4
"-96.07805","39.51111",1
"-85.791993","39.511568",7
"-75.951333","39.512893",1
"-75.58518","39.512902",1
"-86.7939","39.51477",2
"-84.376331","39.516169",3
"-119.983252","39.516486",1
"-86.446384","39.51727",2
"-84.0806","39.51812",1
"-122.292996","39.519386",1
"-111.943753","39.521515",1
"-80.299082","39.521541",1
"-105.223945","39.522014",37
"-87.12502","39.52365",9
"-82.437424","39.52535",1
"-119.813051","39.525749",138
"-123.36573","39.525958",10
"-119.8159","39.526424",1
"-78.046945","39.530375",2
"-78.45729","39.530566",2
"-80.34342","39.53092",2
"-76.439035","39.531206",2
"-110.403536","39.531795",1
"-76.743196","39.532955",1
"-80.127883","39.535089",1
"-84.442762","39.536965",1
"-83.455012","39.536986",6
"-81.47884","39.538823",2
"-74.256808","39.540118",3
"-119.749111","39.540398",24
"-87.530079","39.544311",1
"-84.6275","39.545634",1
"-105.011797","39.545917",27
"-115.993806","39.547797",3
"-75.198368","39.548074",2
"-77.556275","39.550036",1
"-86.07971","39.55005",2
"-107.323788","39.551089",1
"-97.656764","39.551634",1
"-84.639541","39.551783",1
"-77.695721","39.551986",5
"-76.37593","39.552036",2
"-84.23327","39.55228",13
"-79.79784","39.55231",2
"-78.18773","39.552557",1
"-77.995","39.55343",8
"-86.531957","39.555178",2
"-82.776","39.5559",1
"-84.420158","39.556885",1
"-86.095264","39.558104",1
"-77.953887","39.55843",1
"-120.853714","39.558607",1
"-106.133183","39.558929",2
"-84.30411","39.55895",5
"-75.350573","39.559077",2
"-89.34063","39.559092",6
"-76.15517","39.560095",5
"-75.87574","39.56186",14
"-76.236427","39.563172",1
"-76.980701","39.564201",13
"-119.046273","39.565192",1
"-75.014084","39.565465",1
"-76.597891","39.566189",3
"-75.057779","39.566429",2
"-110.650901","39.567883",7
"-83.21419","39.56981",3
"-76.033281","39.571449",2
"-76.992582","39.572918",2
"-77.882155","39.572966",1
"-78.849744","39.573145",22
"-121.58212","39.578352",16
"-74.344758","39.578371",2
"-80.368694","39.579171",1
"-87.46157","39.580285",1
"-78.690593","39.580691",14
"-75.055482","39.58101",1
"-106.768905","39.581527",1
"-107.794723","39.582273",9
"-120.371073","39.582462",1
"-75.379897","39.586",2
"-74.223473","39.58623",3
"-76.392733","39.587155",2
"-75.439362","39.587729",1
"-84.55439","39.58783",2
"-88.633539","39.588093",3
"-89.749692","39.588654",1
"-77.700213","39.58887",31
"-77.826258","39.589123",6
"-81.979585","39.590348",1
"-74.45098","39.59234",2
"-75.651466","39.592895",4
"-105.01146","39.593836",1
"-75.693903","39.594736",11
"-105.974117","39.595212",2
"-74.881556","39.595672",1
"-82.945899","39.597084",14
"-105.010182","39.597937",61
"-75.035749","39.59823",3
"-97.86117","39.598963",1
"-105.987239","39.599431",1
"-75.94133","39.60011",7
"-107.304314","39.601448",6
"-74.842665","39.602061",3
"-76.47534","39.60315",1
"-93.342669","39.605442",1
"-106.805111","39.607401",4
"-81.27317","39.607851",14
"-84.139825","39.60985",1
"-79.983141","39.609911",30
"-105.201967","39.610289",6
"-119.77641","39.6106",4
"-77.398931","39.610876",1
"-80.817928","39.611459",2
"-86.37416","39.61282",4
"-85.439133","39.612836",5
"-84.365777","39.613113",4
"-76.516302","39.613348",1
"-86.112629","39.614449",1
"-76.864427","39.614552",1
"-75.701277","39.614737",29
"-90.798482","39.615433",1
"-106.895722","39.615505",2
"-77.7478","39.616115",1
"-78.29251","39.62009",2
"-76.628581","39.621772",2
"-91.762318","39.624018",4
"-120.863428","39.624913",1
"-84.925002","39.625149",1
"-121.777546","39.626362",2
"-74.649324","39.626507",1
"-74.314866","39.627063",1
"-90.22365","39.627088",1
"-78.789623","39.62772",1
"-84.403005","39.62876",4
"-75.159347","39.629004",4
"-106.068009","39.630246",1
"-94.714003","39.631108",1
"-106.510843","39.631349",4
"-119.283963","39.63282",1
"-74.966002","39.633171",1
"-84.07077","39.63562",1
"-74.80239","39.63651",5
"-75.512699","39.637683",2
"-94.173636","39.638133",1
"-106.620644","39.638166",2
"-95.351642","39.638333",1
"-74.765284","39.640371",1
"-119.857242","39.640614",1
"-83.419366","39.64064",1
"-74.302028","39.640933",1
"-74.192228","39.641062",1
"-89.650041","39.641606",4
"-84.27464","39.641658",14
"-79.951903","39.641788",2
"-78.912502","39.64206",7
"-76.673693","39.642203",2
"-74.180416","39.642897",2
"-78.822453","39.644399",2
"-105.011411","39.645995",5
"-105.025261","39.646932",1
"-84.52717","39.64783",2
"-119.70741","39.64908",1
"-82.031872","39.649735",1
"-79.04225","39.650364",1
"-80.159737","39.651628",1
"-77.553549","39.651829",1
"-76.217576","39.65189",1
"-86.73796","39.652271",1
"-119.712347","39.65302",1
"-75.078625","39.653531",2
"-121.383744","39.653813",3
"-119.988928","39.65385",1
"-88.02615","39.65392",1
"-83.572613","39.654055",1
"-77.57277","39.65482",5
"-79.124143","39.655141",1
"-85.71264","39.65521",1
"-85.966927","39.655601",1
"-85.168099","39.656933",10
"-85.167996","39.656994",1
"-89.38953","39.65727",1
"-76.371332","39.657355",2
"-77.169055","39.657449",4
"-91.733907","39.658013",1
"-75.828196","39.658031",1
"-123.786385","39.660425",2
"-78.748964","39.661654",2
"-82.433489","39.662011",7
"-82.42826","39.66206",2
"-74.165138","39.662064",3
"-95.527212","39.664076",1
"-84.241446","39.664905",7
"-77.906389","39.665751",1
"-79.620241","39.666293",1
"-105.244245","39.668426",1
"-86.828402","39.668441",1
"-74.231807","39.669841",1
"-74.8315","39.670694",1
"-106.000063","39.670756",3
"-76.851088","39.671214",1
"-74.829721","39.671306",1
"-76.056651","39.671572",5
"-123.49375","39.6723",1
"-83.766709","39.674084",5
"-83.933182","39.675847",1
"-106.308296","39.675999",9
"-86.488331","39.677268",1
"-76.15912","39.67789",1
"-78.524164","39.679418",1
"-119.700414","39.679435",2
"-77.044149","39.682878",1
"-82.302787","39.684697",1
"-83.90813","39.684731",12
"-74.144859","39.685675",1
"-74.98332","39.68586",10
"-76.717644","39.687103",2
"-86.67028","39.68782",1
"-74.884428","39.68795",1
"-79.98006","39.68841",1
"-84.168827","39.689504",11
"-82.609282","39.68965",17
"-89.702199","39.693079",4
"-75.127183","39.696661",1
"-77.746766","39.696761",1
"-81.3709","39.697205",1
"-121.883974","39.697672",1
"-111.430513","39.697844",1
"-84.260728","39.699392",3
"-86.857172","39.699485",3
"-88.606722","39.701633",1
"-74.257677","39.702978",6
"-121.522192","39.703496",1
"-86.39944","39.70421",3
"-86.009705","39.704489",1
"-104.933591","39.704987",1
"-90.845884","39.705209",1
"-82.291261","39.705346",2
"-89.13675","39.7056",2
"-105.6975","39.7061",1
"-105.541583","39.706574",2
"-86.365034","39.708061",1
"-84.063269","39.709226",12
"-75.470196","39.711225",2
"-83.878088","39.712811",1
"-82.95296","39.71562",12
"-75.640762","39.715668",1
"-75.235017","39.715857",1
"-123.35335","39.71682",1
"-74.129078","39.717241",1
"-74.901195","39.717984",1
"-105.245659","39.718539",22
"-121.7943","39.723669",1
"-121.572986","39.723898",10
"-88.305182","39.725828",1
"-76.32663","39.72705",1
"-75.547844","39.727113",34
"-87.33057","39.72726",1
"-76.45191","39.72788",2
"-90.90981","39.729666",1
"-78.844105","39.729896",1
"-76.637196","39.730381",1
"-92.936247","39.731085",1
"-74.91822","39.734283",3
"-75.136809","39.734928",3
"-85.552199","39.735455",1
"-122.192295","39.736487",1
"-91.45683","39.736986",3
"-76.70136","39.73788",4
"-79.89867","39.73897",1
"-92.067449","39.739181",1
"-75.597981","39.73928",7
"-77.470729","39.739893",2
"-85.885962","39.739927",6
"-94.24106","39.74028",6
"-103.591614","39.74082",1
"-90.749386","39.741573",1
"-84.056941","39.742079",1
"-105.480023","39.742844",1
"-92.26344","39.74294",1
"-105.069027","39.743291",223
"-81.483049","39.744446",1
"-105.115977","39.744773",53
"-83.240681","39.745444",1
"-121.840083","39.746159",52
"-87.458654","39.746685",2
"-79.3392","39.7473",1
"-122.19637","39.74738",17
"-83.759973","39.747459",3
"-122.19941","39.748546",1
"-77.383056","39.749167",3
"-74.558941","39.749506",1
"-84.268593","39.750471",58
"-94.657139","39.750787",1
"-74.114631","39.751214",1
"-75.318049","39.75274",2
"-79.08086","39.75286",1
"-105.06415","39.753043",1
"-74.293989","39.753858",3
"-75.201593","39.75521",9
"-90.607349","39.757269",1
"-111.841787","39.757861",2
"-82.255089","39.758496",1
"-74.866534","39.760048",3
"-84.2083","39.761094",1
"-79.98145","39.76119",1
"-74.92701","39.761231",4
"-84.208426","39.762587",1
"-86.403457","39.764395",3
"-76.20801","39.765105",4
"-94.844432","39.765442",4
"-121.838461","39.765887",1
"-75.509365","39.766225",1
"-86.530319","39.766794",1
"-76.67969","39.76871",5
"-84.146959","39.76922",4
"-105.020537","39.770206",4
"-75.051281","39.77317",4
"-75.006278","39.773448",1
"-92.451742","39.773979",1
"-84.674889","39.77485",2
"-86.13216","39.775092",158
"-105.108182","39.776986",10
"-75.59826","39.779001",2
"-99.346302","39.779113",4
"-98.78507","39.77918",1
"-75.180471","39.780707",1
"-84.567331","39.780916",1
"-106.459886","39.781173",1
"-75.101563","39.783447",3
"-74.992111","39.784281",2
"-75.097033","39.786598",1
"-88.274137","39.787385",1
"-74.246662","39.787943",5
"-94.803312","39.789915",1
"-77.109427","39.790932",5
"-95.600405","39.791367",1
"-87.369135","39.791725",1
"-76.73025","39.79316",1
"-77.59228","39.793552",7
"-75.17212","39.794",1
"-91.609424","39.794531",2
"-93.588876","39.795225",1
"-81.33595","39.79674",1
"-83.8256","39.797001",1
"-84.311333","39.797279",3
"-86.167926","39.79774",3
"-88.46228","39.79948",2
"-89.648801","39.800698",34
"-82.706291","39.80114",1
"-79.828816","39.801549",1
"-86.267213","39.802265",1
"-74.938259","39.80237",4
"-83.15186","39.80284",1
"-121.450156","39.802859",7
"-79.80783","39.80313",1
"-75.005762","39.80364",6
"-75.45814","39.80379",3
"-120.17826","39.80435",1
"-77.726127","39.805922",4
"-101.044686","39.806489",1
"-82.29709","39.80701",1
"-76.606747","39.809151",4
"-86.322493","39.809766",3
"-85.171619","39.810721",3
"-85.17163","39.81255",3
"-85.204359","39.812688",2
"-82.760727","39.813953",3
"-76.838799","39.815512",1
"-75.15518","39.81706",1
"-105.011035","39.817067",1
"-75.41853","39.81928",1
"-75.006279","39.820114",1
"-84.01938","39.82089",24
"-79.974551","39.820941",1
"-76.405931","39.821313",1
"-82.764939","39.821343",6
"-86.814317","39.821381",1
"-85.775403","39.821787",8
"-82.039389","39.821869",1
"-75.129669","39.822013",2
"-93.116","39.822644",3
"-78.71807","39.82314",1
"-74.997667","39.824281",1
"-75.067394","39.824558",1
"-101.041371","39.824688",1
"-76.973313","39.825099",2
"-75.425472","39.826502",1
"-75.691591","39.826651",1
"-85.915168","39.826951",1
"-75.41436","39.827613",1
"-77.90333","39.82787",4
"-99.891726","39.827955",1
"-75.012012","39.829763",2
"-75.130693","39.829933",1
"-75.441584","39.830113",2
"-75.24046","39.83039",2
"-105.031906","39.8304",1
"-105.03747","39.830822",30
"-84.889699","39.832079",8
"-76.928186","39.832613",1
"-123.148437","39.835096",1
"-97.601461","39.836218",1
"-84.41134","39.83672",2
"-86.025261","39.838652",1
"-85.625798","39.838824",1
"-87.471163","39.838952",1
"-78.469881","39.839294",1
"-88.946486","39.839477",16
"-77.467513","39.840074",1
"-77.226591","39.840922",10
"-75.847944","39.841367",4
"-77.025568","39.841667",2
"-87.1114","39.84282",1
"-86.39777","39.84338",3
"-84.124661","39.843947",8
"-74.710159","39.844005",2
"-89.53954","39.84422",1
"-77.55832","39.84426",1
"-76.576556","39.844726",2
"-82.60072","39.84534",1
"-79.597199","39.845848",1
"-123.692241","39.845965",1
"-79.89978","39.84674",1
"-82.88487","39.84692",2
"-96.031629","39.847328",2
"-111.850284","39.848111",1
"-75.378098","39.848163",3
"-74.953498","39.848539",5
"-75.070672","39.850163",1
"-79.523004","39.850675",1
"-82.385238","39.851267",2
"-89.09476","39.853267",1
"-78.009676","39.854098",6
"-83.66528","39.854349",2
"-84.340345","39.854454",2
"-76.76858","39.85566",1
"-76.148506","39.856368",3
"-84.79329","39.85699",2
"-75.13732","39.85781",1
"-83.933431","39.857967",2
"-76.467305","39.860758",1
"-75.337023","39.86144",1
"-74.168217","39.863489",1
"-96.617219","39.863544",2
"-75.053765","39.863813",2
"-86.46694","39.86393",1
"-75.432958","39.864907",5
"-104.291682","39.865547",2
"-75.557698","39.865567",1
"-75.067353","39.866059",1
"-98.30505","39.86612",1
"-76.28062","39.86632",1
"-84.424671","39.866442",1
"-75.716333","39.867864",6
"-121.599628","39.867959",1
"-104.971924","39.868041",22
"-81.264594","39.868424",1
"-98.301335","39.868469",1
"-84.31154","39.868909",1
"-75.38241","39.86928",2
"-104.458336","39.869384",1
"-86.560328","39.871667",1
"-80.555275","39.872322",1
"-123.721407","39.873214",2
"-76.86581","39.87454",6
"-80.08057","39.87477",7
"-74.230522","39.876031",7
"-75.033414","39.876313",1
"-77.860495","39.876343",1
"-75.346083","39.876862",1
"-90.37346","39.87699",2
"-84.331945","39.877005",4
"-122.581386","39.877198",1
"-82.289038","39.877289",1
"-87.443566","39.877847",1
"-79.739212","39.877854",4
"-75.681602","39.878165",3
"-75.323082","39.878212",3
"-74.174377","39.878378",1
"-84.021827","39.878918",1
"-75.065666","39.879163",4
"-104.883581","39.879235",5
"-84.621617","39.88133",8
"-83.09296","39.88145",15
"-82.297706","39.884312",1
"-104.987203","39.885541",8
"-97.172061","39.885808",1
"-75.094068","39.886463",1
"-81.617372","39.88812",1
"-83.812143","39.888239",1
"-75.29818","39.888412",3
"-84.19883","39.89061",9
"-75.07295","39.89095",2
"-105.76306","39.89165",1
"-75.460142","39.892229",1
"-85.792762","39.894912",2
"-75.278829","39.895162",1
"-75.370385","39.896711",1
"-75.344083","39.897162",4
"-84.306334","39.897833",2
"-82.006248","39.899234",2
"-95.802372","39.899941",1
"-76.789624","39.900579",1
"-74.8235","39.90095",3
"-74.92957","39.90153",7
"-75.328522","39.901779",2
"-84.091882","39.902002",1
"-75.29268","39.902512",3
"-75.483224","39.902633",2
"-79.710689","39.902639",1
"-86.052207","39.906983",1
"-85.633865","39.907544",1
"-74.15486","39.90929",6
"-75.047949","39.909835",1
"-105.002506","39.909994",16
"-76.164399","39.91038",1
"-87.615286","39.910953",1
"-85.16163","39.91116",2
"-75.277129","39.911779",3
"-77.56599","39.91196",1
"-89.587697","39.912115",1
"-76.237428","39.912288",1
"-83.16241","39.91312",3
"-91.541024","39.913861",1
"-75.302131","39.914001",1
"-81.899242","39.914642",1
"-77.90472","39.91481",2
"-75.925805","39.916517",1
"-80.737134","39.916748",9
"-75.07128","39.91817",5
"-75.399118","39.918804",7
"-79.98532","39.918913",4
"-82.517658","39.922008",1
"-104.959687","39.924143",1
"-85.366926","39.92487",2
"-74.146504","39.924959",1
"-74.07708","39.92679",4
"-83.813228","39.927059",31
"-87.471616","39.927176",1
"-82.004058","39.927415",13
"-74.198585","39.927521",4
"-122.17916","39.92766",4
"-75.273796","39.928446",2
"-74.148805","39.928813",1
"-86.120821","39.928928",8
"-75.296297","39.929279",3
"-121.058534","39.930495",1
"-105.074287","39.930782",70
"-120.95478","39.93103",16
"-91.385695","39.931138",7
"-75.027557","39.931978",21
"-89.06203","39.93282",1
"-77.287491","39.933286",1
"-120.948556","39.93383",2
"-80.070275","39.934662",1
"-108.650793","39.936331",1
"-77.6611","39.93759",10
"-76.97859","39.9376",2
"-75.27185","39.93817",2
"-76.34635","39.94066",3
"-75.957993","39.941554",1
"-84.16626","39.941967",2
"-81.458577","39.9427",1
"-78.981234","39.942768",1
"-88.45534","39.94337",1
"-74.07291","39.94428",2
"-79.770063","39.944884",3
"-105.81723","39.94499",3
"-88.359609","39.945436",1
"-90.537349","39.94727",1
"-83.309892","39.94886",1
"-83.060398","39.949053",1
"-74.905526","39.950139",4
"-80.804364","39.950713",1
"-105.159078","39.950948",7
"-74.992163","39.951212",5
"-82.802896","39.951513",10
"-79.271421","39.951743",1
"-105.168598","39.952763",5
"-119.601694","39.952787",1
"-111.90077","39.95301",1
"-94.837827","39.953094",3
"-106.093005","39.953932",1
"-74.37848","39.95456",1
"-78.574759","39.95464",1
"-75.40172","39.955409",4
"-74.91731","39.955912",6
"-100.216527","39.957783",1
"-90.176415","39.958003",1
"-75.91939","39.95872",2
"-83.986855","39.959249",1
"-76.259779","39.959349",3
"-82.59572","39.95951",1
"-75.61692","39.959582",1
"-85.947942","39.95987",12
"-89.72399","39.96088",2
"-105.51083","39.96138",4
"-74.80007","39.962299",2
"-84.328","39.96255",4
"-86.174761","39.962604",15
"-76.727139","39.962998",40
"-86.71445","39.96477",1
"-75.0565","39.96484",5
"-74.709185","39.966394",4
"-82.885456","39.966731",1
"-78.458753","39.966962",1
"-74.94267","39.96706",2
"-108.043592","39.967864",1
"-74.596187","39.968745",1
"-75.829163","39.968862",7
"-77.590358","39.970229",1
"-75.365635","39.972965",1
"-74.56899","39.97364",3
"-82.511108","39.974804",1
"-75.312081","39.974861",5
"-111.78521","39.97551",1
"-80.965374","39.975905",17
"-77.227126","39.976602",1
"-75.303299","39.977125",1
"-87.607538","39.977252",1
"-79.61448","39.97785",1
"-74.160429","39.979031",27
"-75.610503","39.980107",34
"-105.071857","39.980143",2
"-75.288796","39.980668",2
"-79.850366","39.980787",1
"-88.82285","39.98198",1
"-104.737095","39.982211",16
"-78.251177","39.98344",3
"-84.399364","39.985177",1
"-81.137495","39.985318",5
"-85.617925","39.985793",1
"-74.748494","39.985946",1
"-88.25894","39.98614",2
"-76.31496","39.986488",1
"-83.061575","39.986731",1
"-75.786943","39.98806",1
"-75.822701","39.988611",2
"-89.294027","39.989734",3
"-79.08745","39.990045",5
"-84.55329","39.99005",1
"-80.805716","39.991864",1
"-84.783714","39.993964",1
"-81.065991","39.996312",2
"-74.99267","39.996779",4
"-86.298135","39.997457",7
"-85.74664","39.99754",3
"-89.599548","39.997549",1
"-76.35413","39.99788",5
"-75.758457","39.998397",1
"-75.30793","39.998811",2
"-83.622204","39.99914",2
"-74.772748","39.999432",1
"-74.24928","40.000759",2
"-75.11787","40.001811",135
"-74.7885","40.00233",2
"-78.59113","40.00258",1
"-75.27074","40.00289",1
"-82.467105","40.004407",4
"-80.003444","40.004449",1
"-85.38469","40.00449",1
"-76.884956","40.004544",5
"-84.418301","40.004959",1
"-121.158894","40.006256",1
"-75.02823","40.00706",1
"-77.100231","40.007937",1
"-91.710266","40.008146",1
"-79.918268","40.008601",3
"-111.599759","40.011274",4
"-82.595609","40.011382",1
"-104.726305","40.011565",2
"-89.848165","40.011715",3
"-76.021595","40.011961",2
"-80.071166","40.013407",2
"-74.31126","40.01456",1
"-82.624424","40.014869",5
"-79.843978","40.015516",1
"-79.976718","40.015629",2
"-87.256877","40.017364",1
"-90.42429","40.01755",5
"-77.193663","40.017772",1
"-79.58948","40.01785",4
"-80.73425","40.01813",1
"-82.879345","40.019231",3
"-75.259975","40.020911",3
"-81.138487","40.022787",2
"-75.329727","40.023624",1
"-81.767017","40.024342",1
"-105.104899","40.026334",13
"-122.09805","40.0268",2
"-81.582025","40.02701",4
"-122.12332","40.0271",1
"-74.86905","40.02789",1
"-74.948936","40.029586",5
"-80.691614","40.029737",1
"-75.45644","40.030058",3
"-75.722614","40.031265",19
"-85.507425","40.031458",3
"-75.559345","40.031692",1
"-85.912482","40.03226",3
"-75.556038","40.032329",1
"-111.723974","40.032911",3
"-75.763553","40.03316",1
"-83.15825","40.0334",14
"-76.50441","40.03371",9
"-75.51381","40.03622",2
"-88.961338","40.037523",2
"-86.90869","40.038238",1
"-79.572689","40.03864",1
"-76.425978","40.038842",2
"-74.04986","40.03928",2
"-116.974803","40.042115",4
"-87.63863","40.04226",1
"-86.893538","40.042425",3
"-86.12749","40.04282",8
